URL,Lokasi,Harga,Luas Bangunan,Luas Tanah,Kamar Tidur,Kamar Mandi,Garasi,Jumlah Lantai
https://www.rumah123.com/properti/jakarta-barat/hos15608923/,"Duri Kepa, Jakarta Barat","Rp 3,9 Miliar",300 m²,117 m²,4,3,2,2
https://www.rumah123.com/properti/jakarta-barat/hos14170172/,"Duri Kepa, Jakarta Barat","Rp 4,5 Miliar",227 m²,240 m²,3,2,1,2
https://www.rumah123.com/properti/jakarta-barat/hos18585126/,"Duri Kepa, Jakarta Barat","Rp 1,69 Miliar",120 m²,44 m²,3,3,1,2
https://www.rumah123.com/properti/jakarta-barat/hos38884068/,"Duri Kepa, Jakarta Barat","Rp 2,35 Miliar",147 m²,67 m²,3,3,1,3
https://www.rumah123.com/properti/jakarta-barat/hos16767228/,"Duri Kepa, Jakarta Barat","Rp 2,9 Miliar",368 m²,144 m²,5,4,2,3
https://www.rumah123.com/properti/jakarta-barat/hos16876624/,"Duri Kepa, Jakarta Barat","Rp 1,85 Miliar",102 m²,76 m²,3,2,1,2
https://www.rumah123.com/properti/jakarta-barat/hos18073951/,"Duri Kepa, Jakarta Barat","Rp 2,39 Miliar",160 m²,72 m²,4,4,1,3
https://www.rumah123.com/properti/jakarta-barat/hos39029273/,"Duri Kepa, Jakarta Barat","Rp 1,85 Miliar",120 m²,56 m²,2,2,1,2
https://www.rumah123.com/properti/jakarta-barat/hos14169347/,"Duri Kepa, Jakarta Barat","Rp 6,9 Miliar",500 m²,325 m²,7,6,4,2
https://www.rumah123.com/properti/jakarta-barat/hos19456594/,"Cengkareng, Jakarta Barat","Rp 1,5 Miliar",160 m²,83 m²,3,2,-,2
https://www.rumah123.com/properti/jakarta-selatan/hos39126590/,"Kemang, Jakarta Selatan","Rp 1,6 Miliar",112 m²,65 m²,4,4,-,2
https://www.rumah123.com/properti/jakarta-barat/hos16510937/,"Duri Kepa, Jakarta Barat","Rp 2,2 Miliar",180 m²,80 m²,4,3,1,3
https://www.rumah123.com/properti/jakarta-barat/hos19456624/,"Joglo, Jakarta Barat","Rp 1,8 Miliar",90 m²,166 m²,-,-,-,-
https://www.rumah123.com/properti/jakarta-timur/hos8267843/,"Pulomas, Jakarta Timur","Rp 3,7 Miliar",240 m²,144 m²,12,8,2,2
https://www.rumah123.com/properti/jakarta-barat/hos18675760/,"Taman Ratu, Jakarta Barat","Rp 1,89 Miliar",130 m²,48 m²,3,3,1,3
https://www.rumah123.com/properti/jakarta-barat/hos19169692/,"Taman Ratu, Jakarta Barat","Rp 1,99 Miliar",115 m²,49 m²,3,3,2,3
https://www.rumah123.com/properti/jakarta-barat/hos17986010/,"Taman Ratu, Jakarta Barat",Rp 3 Miliar,180 m²,96 m²,5,5,2,3
https://www.rumah123.com/properti/jakarta-barat/hos19362884/,"Taman Ratu, Jakarta Barat","Rp 7,9 Miliar",450 m²,423 m²,4,4,1,2
https://www.rumah123.com/properti/jakarta-barat/hos38885625/,"Taman Ratu, Jakarta Barat","Rp 5,5 Miliar",250 m²,200 m²,3,3,1,2
https://www.rumah123.com/properti/jakarta-barat/hos19456590/,"Duri Kosambi, Jakarta Barat","Rp 1,65 Miliar",290 m²,160 m²,5,4,3,2
https://www.rumah123.com/properti/jakarta-selatan/hos39126579/,"Pondok Pinang, Jakarta Selatan","Rp 6,5 Miliar",200 m²,298 m²,3,3,2,1
https://www.rumah123.com/properti/jakarta-barat/hos38916489/,"Taman Ratu, Jakarta Barat",Rp 3 Miliar,138 m²,97 m²,2,2,1,2
https://www.rumah123.com/properti/jakarta-barat/hos38922527/,"Taman Ratu, Jakarta Barat","Rp 1,39 Miliar",100 m²,33 m²,4,4,1,4
